order_id,order_date,region,product,customer,units,unit_price,revenue
ORD-046419,2024-06-26,Europe,Starter,Perez and Sons,12,41.89,502.68
ORD-046420,2025-06-01,Latin America,Growth,Schmidt-Clark,8,171.16,1369.28
ORD-046421,2026-01-17,Latin America,Starter,West and Sons,3,51.1,153.3
ORD-046422,2025-01-08,Asia Pacific,Starter,"Shepherd, Peterson and Sullivan",12,52.76,633.12
ORD-046423,2025-10-13,Europe,Scale,Mcdaniel Inc,5,490.15,2450.75
ORD-046424,2025-08-02,Europe,Starter,Little Group,12,47.48,569.76
ORD-046425,2025-06-02,Asia Pacific,Growth,Lynch-Wilson,4,179.21,716.84
ORD-046426,2025-08-08,MEA,Starter,"Rose, Allen and Fuller",11,54.43,598.73
ORD-046427,2024-12-02,Asia Pacific,Scale,Greene PLC,5,468.66,2343.3
ORD-046428,2024-06-02,Latin America,Starter,Medina PLC,3,44.37,133.11
ORD-046429,2025-09-09,Europe,Starter,"Edwards, Ramirez and Alexander",7,49.97,349.79
ORD-046430,2024-04-20,North America,Growth,Sullivan-Williams,4,215.06,860.24
ORD-046431,2024-08-20,MEA,Scale,Obrien LLC,6,534.94,3209.64
ORD-046432,2024-12-02,Latin America,Scale,"Sanchez, Lam and Lin",9,498.12,4483.08
ORD-046433,2026-02-16,Asia Pacific,Starter,"Bush, Nguyen and Mcguire",12,55.83,669.96
ORD-046434,2024-09-28,MEA,Starter,"Franklin, Hudson and Thompson",8,46.87,374.96
ORD-046435,2025-09-28,Asia Pacific,Growth,Walter PLC,8,210.42,1683.36
ORD-046436,2025-10-28,North America,Growth,Johnson Group,11,221.96,2441.56
ORD-046437,2024-05-13,Latin America,Growth,"Wells, Faulkner and Morton",10,191.44,1914.4
ORD-046438,2024-11-14,Asia Pacific,Growth,Barry-Vaughn,6,178.86,1073.16
ORD-046439,2025-08-30,Latin America,Starter,Wolf-Peterson,4,46.33,185.32
ORD-046440,2024-06-20,North America,Enterprise,"Craig, Espinoza and York",6,1441.16,8646.96
ORD-046441,2025-12-13,Europe,Scale,"Acosta, Peterson and Gallagher",9,537.68,4839.12
ORD-046442,2024-09-07,Asia Pacific,Scale,"Martinez, Martinez and Martin",4,473.88,1895.52
ORD-046443,2024-02-06,Europe,Starter,Lewis Group,12,47.58,570.96
ORD-046444,2025-01-13,MEA,Starter,Roberts and Sons,10,52.27,522.7
ORD-046445,2025-02-25,North America,Scale,"Parker, Brown and Nolan",5,489.85,2449.25
ORD-046446,2024-12-17,Latin America,Scale,"Barrett, Stout and Clark",2,426.47,852.94
ORD-046447,2025-09-26,Europe,Scale,Santos-Jones,3,557.96,1673.88
ORD-046448,2024-01-20,MEA,Starter,Peters-Cole,10,46.16,461.6
ORD-046449,2025-12-16,MEA,Growth,Morgan LLC,11,173.6,1909.6
ORD-046450,2026-01-25,Asia Pacific,Starter,Barber LLC,12,52.15,625.8
ORD-046451,2025-12-24,MEA,Growth,Wilkinson Group,7,176.99,1238.93
ORD-046452,2024-03-18,Europe,Starter,Hahn-Bender,12,46.1,553.2
ORD-046453,2024-10-24,MEA,Starter,Jacobson PLC,1,45.99,45.99
ORD-046454,2024-10-16,Europe,Growth,Sanders Inc,6,222.19,1333.14
ORD-046455,2025-12-28,North America,Scale,"Klein, Hampton and Reed",8,476.62,3812.96
ORD-046456,2025-11-11,Europe,Starter,"Patterson, Williams and Watson",1,42.51,42.51
ORD-046457,2025-09-01,North America,Growth,Lucas Group,12,206.42,2477.04
ORD-046458,2024-11-24,MEA,Growth,"Kirk, Brown and Contreras",1,218.79,218.79
ORD-046459,2024-02-14,Latin America,Starter,Wilson-Sutton,10,42.74,427.4
ORD-046460,2025-05-01,MEA,Scale,"Boyle, Kelley and Lang",5,444.69,2223.45
ORD-046461,2024-07-04,North America,Growth,Spencer Inc,2,211.52,423.04
ORD-046462,2024-02-22,Latin America,Scale,Hammond PLC,3,431.4,1294.2
ORD-046463,2024-03-26,North America,Growth,Booth-Thomas,11,176.52,1941.72
ORD-046464,2024-09-19,Latin America,Enterprise,Martinez Group,11,1710.64,18817.04
ORD-046465,2024-04-11,MEA,Starter,Tate-Parks,12,44.69,536.28
ORD-046466,2026-01-08,Asia Pacific,Growth,Maldonado LLC,5,210.6,1053.0
ORD-046467,2025-10-09,Europe,Growth,Graham-Walker,8,173.54,1388.32
ORD-046468,2024-11-28,Europe,Scale,Mcdonald Group,11,521.62,5737.82
ORD-046469,2024-11-08,North America,Scale,"Parrish, Carr and Oliver",1,495.51,495.51
ORD-046470,2024-02-25,Asia Pacific,Growth,"Poole, Ruiz and Medina",6,185.25,1111.5
ORD-046471,2025-10-14,MEA,Enterprise,Williamson-Harris,8,1666.11,13328.88
ORD-046472,2025-01-18,Asia Pacific,Enterprise,Kline PLC,5,1399.23,6996.15
ORD-046473,2024-08-16,MEA,Growth,Myers Ltd,6,200.67,1204.02
ORD-046474,2024-12-17,MEA,Growth,Vasquez PLC,12,216.72,2600.64
ORD-046475,2026-03-03,Asia Pacific,Starter,Santana Group,9,55.24,497.16
ORD-046476,2026-01-29,Latin America,Enterprise,"Bond, Nguyen and Newton",11,1693.04,18623.44
ORD-046477,2024-07-18,Europe,Starter,Hardy-Garcia,9,44.46,400.14
ORD-046478,2024-04-16,Latin America,Growth,Donaldson-Sandoval,10,195.12,1951.2
ORD-046479,2024-09-22,MEA,Starter,Hodge-Cabrera,6,51.37,308.22
ORD-046480,2024-10-18,Europe,Growth,Townsend-Cooper,11,217.8,2395.8
ORD-046481,2025-12-10,Latin America,Starter,Rhodes Ltd,9,49.96,449.64
ORD-046482,2025-04-21,Asia Pacific,Growth,"Thompson, Jones and Murphy",7,195.45,1368.15
ORD-046483,2024-06-13,Asia Pacific,Enterprise,Matthews and Sons,8,1296.41,10371.28
ORD-046484,2025-09-01,MEA,Starter,"Mills, Guerra and Perry",9,44.55,400.95
ORD-046485,2025-03-14,MEA,Growth,Quinn Ltd,12,205.21,2462.52
ORD-046486,2024-07-21,Europe,Starter,Richardson and Sons,4,42.86,171.44
ORD-046487,2025-06-16,Asia Pacific,Growth,Graham LLC,7,171.49,1200.43
ORD-046488,2024-11-29,Europe,Starter,Abbott-Vazquez,3,51.98,155.94
ORD-046489,2024-04-16,MEA,Enterprise,"Lowe, Greene and Sullivan",9,1284.07,11556.63
ORD-046490,2024-12-28,Latin America,Growth,"Campbell, Gross and Howell",11,200.35,2203.85
ORD-046491,2025-01-28,Latin America,Starter,Lopez-Best,7,46.63,326.41
ORD-046492,2025-08-30,Europe,Starter,Booker-Wright,11,47.42,521.62
ORD-046493,2024-01-15,Europe,Growth,Burns Group,12,170.71,2048.52
ORD-046494,2025-12-31,Latin America,Scale,Hernandez-Mendez,7,539.29,3775.03
ORD-046495,2024-12-10,Latin America,Growth,Becker-Wood,2,191.62,383.24
ORD-046496,2024-10-26,Europe,Growth,"Bennett, Tucker and Tran",3,228.6,685.8
ORD-046497,2024-06-11,North America,Enterprise,Dunn-Nixon,7,1646.01,11522.07
ORD-046498,2025-12-27,North America,Starter,Parker LLC,1,48.72,48.72
ORD-046499,2025-01-01,Europe,Enterprise,Fox Ltd,1,1586.63,1586.63
ORD-046500,2025-08-30,North America,Starter,Garrett-Freeman,2,49.3,98.6
ORD-046501,2025-01-26,MEA,Growth,James Group,2,191.18,382.36
ORD-046502,2025-12-10,North America,Growth,Franklin-Dawson,1,217.06,217.06
ORD-046503,2024-04-29,MEA,Scale,"Lee, Curry and Willis",12,465.96,5591.52
ORD-046504,2026-03-30,MEA,Starter,"Morris, White and Harrington",3,44.57,133.71
ORD-046505,2025-06-15,Latin America,Growth,"Smith, Harvey and Mcmahon",9,204.38,1839.42
ORD-046506,2025-07-26,Asia Pacific,Starter,Johnson-Peterson,1,48.1,48.1
ORD-046507,2025-07-31,Asia Pacific,Starter,Hall PLC,7,55.04,385.28
ORD-046508,2026-03-18,MEA,Scale,"Smith, Perez and Salinas",12,452.72,5432.64
ORD-046509,2024-05-11,MEA,Growth,Jones LLC,9,206.68,1860.12
ORD-046510,2025-01-15,North America,Scale,Martin Ltd,12,533.19,6398.28
ORD-046511,2025-05-25,Latin America,Scale,Russell Group,1,496.07,496.07
ORD-046512,2025-07-23,North America,Growth,Gonzalez LLC,12,173.98,2087.76
ORD-046513,2026-03-01,Asia Pacific,Starter,"Gibson, Soto and Garcia",12,46.17,554.04
ORD-046514,2024-01-01,North America,Scale,Williams-Campbell,10,452.65,4526.5
ORD-046515,2026-02-11,Asia Pacific,Starter,Hill-Garcia,12,49.41,592.92
ORD-046516,2025-10-16,Asia Pacific,Starter,Reed-Ruiz,8,52.34,418.72
ORD-046517,2025-11-20,North America,Starter,"Pugh, Anthony and Frye",5,55.33,276.65
ORD-046518,2025-05-10,MEA,Scale,Ochoa-Day,9,529.71,4767.39
ORD-046519,2025-10-01,Europe,Starter,Johnson Inc,3,44.65,133.95
ORD-046520,2025-02-15,Latin America,Scale,Barr-Rodriguez,6,440.96,2645.76
ORD-046521,2025-08-26,North America,Growth,"Smith, Garcia and White",6,223.87,1343.22
ORD-046522,2024-03-01,Europe,Enterprise,Campbell Inc,12,1634.4,19612.8
ORD-046523,2025-06-16,Asia Pacific,Starter,Perry Inc,9,48.77,438.93
ORD-046524,2024-08-23,Latin America,Scale,Jennings Ltd,6,528.45,3170.7
ORD-046525,2024-09-13,Europe,Growth,Hamilton-Jackson,5,198.97,994.85
ORD-046526,2024-06-23,MEA,Growth,Todd-Williams,9,225.56,2030.04
ORD-046527,2026-02-07,Europe,Starter,Adkins Group,9,44.11,396.99
ORD-046528,2026-01-15,Latin America,Growth,Adams LLC,1,203.98,203.98
ORD-046529,2025-05-06,Latin America,Scale,Harrell PLC,11,469.99,5169.89
ORD-046530,2025-04-19,MEA,Starter,Kennedy-Jones,12,45.73,548.76
ORD-046531,2024-08-04,North America,Scale,Barnes and Sons,6,562.61,3375.66
ORD-046532,2024-09-08,Asia Pacific,Growth,Singleton-Kim,5,221.57,1107.85
ORD-046533,2024-08-29,Asia Pacific,Scale,Williams-Allen,11,559.34,6152.74
ORD-046534,2024-06-04,Asia Pacific,Scale,Hall-Kane,8,523.52,4188.16
ORD-046535,2025-05-22,Latin America,Enterprise,Fuller and Sons,6,1430.1,8580.6
ORD-046536,2025-11-08,Asia Pacific,Starter,"Barnes, Roberts and Jackson",2,47.41,94.82
ORD-046537,2026-02-05,Europe,Enterprise,"Watson, Carney and Jackson",6,1548.73,9292.38
ORD-046538,2026-01-09,MEA,Starter,"Lee, Perez and Moreno",9,42.16,379.44
ORD-046539,2025-02-19,North America,Starter,Chase-Parker,2,55.58,111.16
ORD-046540,2024-07-11,North America,Scale,"Young, Haney and Lee",2,473.52,947.04
ORD-046541,2024-06-24,North America,Enterprise,"Bonilla, Campbell and Marshall",4,1622.23,6488.92
ORD-046542,2024-11-04,Asia Pacific,Starter,Brown-Martinez,8,43.64,349.12
ORD-046543,2025-07-02,Asia Pacific,Growth,Hodge-Petersen,10,194.31,1943.1
ORD-046544,2026-03-18,Asia Pacific,Scale,"Osborn, Lam and Gutierrez",9,536.53,4828.77
ORD-046545,2025-10-08,Europe,Scale,Davis PLC,7,522.42,3656.94
ORD-046546,2025-09-24,Latin America,Starter,"Roberts, Hess and Cortez",5,42.13,210.65
ORD-046547,2024-06-05,MEA,Scale,Lewis-Flores,11,534.96,5884.56
ORD-046548,2024-11-21,Europe,Starter,Liu-Villanueva,10,42.14,421.4
ORD-046549,2024-10-26,MEA,Scale,"Smith, Richmond and Parker",4,474.18,1896.72
ORD-046550,2024-06-22,Latin America,Scale,Lee-Stewart,10,515.21,5152.1
ORD-046551,2026-03-04,MEA,Scale,"Chavez, Sanders and Bell",5,437.68,2188.4
ORD-046552,2025-01-23,Europe,Growth,"Phillips, Glass and Trujillo",12,227.93,2735.16
ORD-046553,2026-03-02,Europe,Enterprise,Mccarty PLC,12,1548.19,18578.28
ORD-046554,2024-05-24,Asia Pacific,Growth,Brown-Austin,3,187.79,563.37
ORD-046555,2024-03-29,North America,Growth,Mckinney-Mcgee,6,220.35,1322.1
ORD-046556,2025-12-01,Asia Pacific,Growth,"Carlson, Torres and Parker",6,207.99,1247.94
ORD-046557,2025-07-21,Asia Pacific,Growth,Hickman-Cole,11,191.05,2101.55
ORD-046558,2024-02-10,Europe,Starter,"Gomez, Robertson and Hansen",2,44.42,88.84
ORD-046559,2025-05-23,Asia Pacific,Scale,Smith-Olson,9,532.11,4788.99
ORD-046560,2025-06-13,North America,Starter,"Reynolds, Anthony and Hernandez",7,51.23,358.61
ORD-046561,2024-12-02,Asia Pacific,Starter,"Lucas, Diaz and Collins",12,54.12,649.44
ORD-046562,2024-08-09,Asia Pacific,Starter,"Barrera, Armstrong and Schmitt",4,42.31,169.24
ORD-046563,2025-11-18,Latin America,Starter,"Rivera, Estes and Hurley",1,55.13,55.13
ORD-046564,2025-12-20,North America,Growth,Long-Hart,4,212.61,850.44
ORD-046565,2024-11-03,Latin America,Starter,Crawford Group,3,54.45,163.35
ORD-046566,2026-04-01,Latin America,Starter,Sanchez Group,3,51.34,154.02
ORD-046567,2025-06-07,Asia Pacific,Starter,Kim-Hill,11,46.42,510.62
ORD-046568,2025-12-03,Latin America,Scale,Thomas-Rivera,7,437.0,3059.0
ORD-046569,2026-01-25,North America,Starter,Walker-Calderon,9,43.69,393.21
ORD-046570,2025-04-23,North America,Scale,Stevens-Green,1,551.43,551.43
ORD-046571,2025-12-13,Latin America,Growth,Wright-Warner,3,207.93,623.79
ORD-046572,2025-03-06,North America,Scale,Boyd-Foster,3,569.98,1709.94
ORD-046573,2024-09-30,Europe,Starter,"Miranda, Macdonald and Moore",5,49.05,245.25
ORD-046574,2025-08-17,MEA,Scale,"Brown, Schwartz and Green",1,490.4,490.4
ORD-046575,2025-05-28,Latin America,Scale,Murphy Ltd,8,434.36,3474.88
ORD-046576,2024-01-06,North America,Growth,"Crosby, Ross and Rogers",11,178.69,1965.59
ORD-046577,2026-03-24,North America,Starter,Lawson-Hanson,8,52.79,422.32
ORD-046578,2024-06-19,Europe,Starter,Gentry PLC,9,54.69,492.21
ORD-046579,2025-09-15,Asia Pacific,Scale,"Jones, Johnson and Butler",9,538.56,4847.04
ORD-046580,2026-03-28,Europe,Enterprise,Bishop LLC,10,1344.15,13441.5
ORD-046581,2024-03-25,Latin America,Scale,Carr-Garcia,4,451.15,1804.6
ORD-046582,2026-02-12,Europe,Enterprise,Lane-Richardson,4,1372.56,5490.24
ORD-046583,2024-08-22,MEA,Starter,Williamson and Sons,2,54.88,109.76
ORD-046584,2025-07-14,Latin America,Starter,"Cook, Prince and Patel",2,45.48,90.96
ORD-046585,2025-02-28,North America,Growth,Clark-Davis,11,191.85,2110.35
ORD-046586,2024-07-17,Asia Pacific,Enterprise,Wilkins Ltd,12,1276.86,15322.32
ORD-046587,2025-03-29,Latin America,Starter,Higgins-Maldonado,1,47.63,47.63
ORD-046588,2024-05-04,Latin America,Growth,"Thomas, Horn and Owens",5,189.32,946.6
ORD-046589,2024-06-29,Asia Pacific,Scale,Bradford-Acosta,8,521.43,4171.44
ORD-046590,2025-07-06,Europe,Growth,"Nash, Arellano and Smith",11,189.37,2083.07
ORD-046591,2025-08-15,MEA,Enterprise,Rios-Schmidt,11,1286.65,14153.15
ORD-046592,2025-01-20,Europe,Starter,Guerrero-Carpenter,2,53.29,106.58
ORD-046593,2024-03-14,Latin America,Growth,"Owens, Dyer and Reed",4,215.6,862.4
ORD-046594,2026-02-06,North America,Growth,Arnold Ltd,7,200.17,1401.19
ORD-046595,2024-03-19,MEA,Scale,"Foster, Alvarez and Powell",9,456.75,4110.75
ORD-046596,2025-08-13,Europe,Starter,Pham PLC,12,44.34,532.08
ORD-046597,2025-12-20,Latin America,Starter,Ross LLC,4,43.17,172.68
ORD-046598,2025-01-11,North America,Starter,Watson-Chandler,7,46.91,328.37
ORD-046599,2025-04-02,MEA,Growth,Foster Inc,11,216.63,2382.93
ORD-046600,2024-06-28,Asia Pacific,Starter,Weaver-Crawford,5,53.11,265.55
ORD-046601,2025-10-11,Asia Pacific,Starter,"Warner, Black and Lewis",8,49.75,398.0
ORD-046602,2024-05-13,Asia Pacific,Scale,"Cole, Diaz and Williams",11,469.37,5163.07
ORD-046603,2025-12-07,MEA,Scale,Castro-Lee,4,466.53,1866.12
ORD-046604,2025-06-10,Latin America,Starter,Garcia-Perkins,7,52.05,364.35
ORD-046605,2025-05-04,MEA,Growth,Tucker Group,7,226.04,1582.28
ORD-046606,2024-09-10,Europe,Growth,Watson Ltd,12,223.7,2684.4
ORD-046607,2024-09-14,North America,Scale,"Anderson, Lee and Perkins",5,526.81,2634.05
ORD-046608,2024-04-10,North America,Scale,Bell PLC,11,556.35,6119.85
ORD-046609,2025-07-24,Europe,Enterprise,Rodriguez-Jones,7,1446.07,10122.49
ORD-046610,2026-01-07,North America,Growth,Reyes-Wu,8,193.06,1544.48
ORD-046611,2024-07-05,Latin America,Growth,Sheppard-Melton,3,182.74,548.22
ORD-046612,2024-10-20,Asia Pacific,Growth,Roberts and Sons,8,226.74,1813.92
ORD-046613,2024-12-30,Europe,Growth,Myers PLC,9,189.05,1701.45
ORD-046614,2024-02-14,North America,Growth,"Johnson, Ramirez and Miller",8,223.42,1787.36
ORD-046615,2024-09-18,Europe,Enterprise,"Thompson, Brown and Morris",2,1447.26,2894.52
ORD-046616,2025-08-24,MEA,Starter,Johnson-Welch,12,42.78,513.36
ORD-046617,2024-02-24,North America,Scale,"Murphy, Rush and Payne",12,552.25,6627.0
ORD-046618,2024-09-22,North America,Starter,Morales Group,4,51.16,204.64
ORD-046619,2025-08-14,Asia Pacific,Scale,"Hall, Hall and Ross",2,462.84,925.68
ORD-046620,2024-11-21,Europe,Starter,Hoffman PLC,7,44.42,310.94
ORD-046621,2024-04-20,Latin America,Starter,"Robertson, Jones and Yang",3,55.75,167.25
ORD-046622,2024-01-24,Latin America,Scale,Ortiz-Holland,3,528.34,1585.02
ORD-046623,2025-10-13,Asia Pacific,Starter,Briggs-Moore,4,48.08,192.32
ORD-046624,2024-11-04,Europe,Starter,Green-Obrien,7,52.5,367.5
ORD-046625,2025-10-10,North America,Growth,"Johnson, Whitehead and Wright",9,214.53,1930.77
ORD-046626,2024-06-13,Asia Pacific,Starter,Ramos-James,11,42.2,464.2
ORD-046627,2025-05-27,Asia Pacific,Growth,"Taylor, Smith and Evans",3,188.05,564.15
ORD-046628,2024-12-06,MEA,Starter,Mejia PLC,8,54.93,439.44
ORD-046629,2024-11-09,MEA,Scale,"Perry, Sanders and Rodriguez",6,440.0,2640.0
ORD-046630,2025-03-07,North America,Scale,Newman-Campbell,11,431.91,4751.01
ORD-046631,2025-04-25,Asia Pacific,Starter,"Hill, Franco and Rodriguez",12,54.95,659.4
ORD-046632,2025-03-10,Europe,Starter,Torres Ltd,12,45.45,545.4
ORD-046633,2024-03-13,Europe,Starter,"Bennett, Moore and Mullins",12,52.33,627.96
ORD-046634,2025-11-16,North America,Scale,Terrell-Ross,5,482.79,2413.95
ORD-046635,2025-02-15,North America,Starter,Carr-Orozco,4,55.07,220.28
ORD-046636,2026-03-24,Asia Pacific,Growth,Harper Ltd,6,172.72,1036.32
ORD-046637,2024-03-26,Asia Pacific,Growth,Gibson-Thompson,1,201.17,201.17
ORD-046638,2025-04-09,MEA,Starter,"Sutton, Nguyen and Gibson",6,49.77,298.62
ORD-046639,2026-01-15,MEA,Scale,Martinez-Hodges,10,526.63,5266.3
ORD-046640,2025-11-12,Europe,Growth,Morgan-Mcmillan,7,203.58,1425.06
ORD-046641,2024-06-16,North America,Starter,Rush-Johnson,12,47.32,567.84
ORD-046642,2025-11-08,North America,Starter,Keller and Sons,9,54.97,494.73
ORD-046643,2024-02-13,Latin America,Starter,Summers PLC,5,45.72,228.6
ORD-046644,2024-10-10,Europe,Scale,Morgan-Myers,3,502.94,1508.82
ORD-046645,2025-10-12,North America,Enterprise,Taylor PLC,6,1507.85,9047.1
ORD-046646,2024-08-03,North America,Scale,Espinoza-Gonzalez,3,503.06,1509.18
ORD-046647,2024-02-05,Europe,Growth,White Group,5,195.89,979.45
ORD-046648,2025-12-20,North America,Enterprise,Ward and Sons,6,1683.37,10100.22
ORD-046649,2024-11-20,Asia Pacific,Scale,Reyes-Rodriguez,10,512.84,5128.4
ORD-046650,2024-10-28,MEA,Starter,Reed-Davis,10,45.5,455.0
ORD-046651,2025-11-23,North America,Scale,Ruiz Ltd,2,474.06,948.12
ORD-046652,2025-05-27,MEA,Growth,"Owen, Johnson and Campbell",1,198.92,198.92
ORD-046653,2024-08-11,MEA,Growth,Ibarra-Moore,1,199.84,199.84
ORD-046654,2025-01-25,MEA,Starter,Ferguson and Sons,3,44.56,133.68
ORD-046655,2024-01-11,MEA,Growth,"Abbott, Carroll and Bean",4,199.32,797.28
ORD-046656,2025-01-06,Asia Pacific,Starter,Wagner and Sons,6,49.56,297.36
ORD-046657,2026-01-19,Europe,Starter,Castro Inc,4,51.03,204.12
ORD-046658,2024-02-12,MEA,Starter,Williams and Sons,2,51.3,102.6
ORD-046659,2024-07-02,Europe,Enterprise,Watson Group,3,1330.84,3992.52
ORD-046660,2025-09-30,MEA,Growth,Hill-Keller,2,185.23,370.46
ORD-046661,2025-04-14,Latin America,Scale,"Salinas, Bell and Brown",8,484.61,3876.88
ORD-046662,2024-05-20,North America,Scale,"Price, Brown and Bradshaw",4,488.89,1955.56
ORD-046663,2024-08-21,North America,Scale,"Flynn, Rivera and Price",3,571.98,1715.94
ORD-046664,2024-02-12,MEA,Starter,Bartlett-Mills,6,56.17,337.02
ORD-046665,2024-12-30,North America,Scale,Smith Group,4,534.69,2138.76
ORD-046666,2025-02-11,Europe,Scale,Mccoy-Miller,4,475.28,1901.12
ORD-046667,2025-11-27,Latin America,Scale,Richardson-Smith,5,440.04,2200.2
ORD-046668,2025-05-20,Latin America,Starter,"Macdonald, Collins and Wilson",12,50.6,607.2
ORD-046669,2026-03-03,Europe,Growth,Mueller-Garcia,1,208.91,208.91
ORD-046670,2024-02-29,North America,Growth,Allen Inc,11,187.07,2057.77
ORD-046671,2024-04-03,Asia Pacific,Starter,Howard Ltd,6,47.91,287.46
ORD-046672,2024-08-19,Europe,Growth,"Mitchell, Lewis and Pineda",1,190.77,190.77
ORD-046673,2025-08-01,MEA,Starter,"Gonzalez, Hardy and Rubio",5,43.51,217.55
ORD-046674,2025-06-29,Asia Pacific,Growth,"Wise, Dean and Olson",7,228.56,1599.92
ORD-046675,2025-09-17,Latin America,Growth,"Swanson, Avery and Flowers",9,182.5,1642.5
ORD-046676,2024-12-06,MEA,Growth,Gonzales Group,4,218.2,872.8
ORD-046677,2024-01-08,Asia Pacific,Growth,"Sullivan, Glenn and Ellis",10,179.43,1794.3
ORD-046678,2025-03-29,Latin America,Enterprise,Parker LLC,2,1642.03,3284.06
ORD-046679,2024-11-04,North America,Starter,"Turner, Haynes and Henderson",5,41.99,209.95
ORD-046680,2024-05-15,Latin America,Starter,Palmer LLC,7,51.95,363.65
ORD-046681,2026-03-29,Asia Pacific,Scale,"Avila, Cooper and Guzman",6,464.24,2785.44
ORD-046682,2024-06-01,MEA,Starter,Walker-Johnson,4,53.03,212.12
ORD-046683,2025-01-14,Europe,Scale,Moran LLC,10,525.63,5256.3
ORD-046684,2025-11-01,MEA,Starter,Farley-Gutierrez,3,43.5,130.5
ORD-046685,2025-09-28,MEA,Growth,"Doyle, Bryant and Ross",3,178.58,535.74
ORD-046686,2025-12-20,Latin America,Starter,Saunders LLC,6,48.26,289.56
ORD-046687,2024-01-19,MEA,Enterprise,Adams LLC,4,1694.23,6776.92
ORD-046688,2024-11-02,North America,Starter,"Montgomery, Edwards and Haynes",9,49.26,443.34
ORD-046689,2025-10-06,North America,Growth,Adams Group,4,202.45,809.8
ORD-046690,2025-03-31,MEA,Scale,Scott Ltd,2,446.57,893.14
ORD-046691,2025-03-02,North America,Growth,Conway Group,12,179.58,2154.96
ORD-046692,2025-01-19,Asia Pacific,Growth,Stewart-Patterson,11,226.4,2490.4
ORD-046693,2024-12-31,North America,Starter,Bailey-King,11,51.63,567.93
ORD-046694,2024-05-09,Latin America,Scale,"Stone, Lee and Oconnor",1,535.97,535.97
ORD-046695,2025-10-11,North America,Scale,Dillon Ltd,6,535.27,3211.62
ORD-046696,2024-06-26,MEA,Starter,Knight-Thompson,2,52.99,105.98
ORD-046697,2025-03-09,Latin America,Growth,"Carpenter, Cook and Fuller",3,220.86,662.58
ORD-046698,2024-01-15,MEA,Enterprise,Miller-Moore,3,1559.21,4677.63
ORD-046699,2024-02-11,Asia Pacific,Starter,Mckee Group,7,50.11,350.77
ORD-046700,2026-03-22,North America,Starter,"Ferguson, Peterson and Martin",3,48.39,145.17
ORD-046701,2025-11-22,North America,Growth,"Brown, Daniels and Valdez",4,177.55,710.2
ORD-046702,2024-07-18,North America,Growth,Liu LLC,8,224.75,1798.0
ORD-046703,2025-09-19,MEA,Starter,Galvan Group,3,56.29,168.87
ORD-046704,2024-03-16,MEA,Growth,Salazar Group,6,211.3,1267.8
ORD-046705,2024-03-02,Asia Pacific,Starter,Hill-Huffman,4,52.31,209.24
ORD-046706,2025-05-07,Europe,Starter,Cruz and Sons,1,47.4,47.4
ORD-046707,2024-10-19,North America,Starter,"Brown, Price and Mills",10,48.33,483.3
ORD-046708,2025-04-27,North America,Growth,"Jimenez, Cunningham and Johnson",2,201.82,403.64
ORD-046709,2024-08-20,North America,Starter,Mitchell Group,10,48.9,489.0
ORD-046710,2024-10-13,Europe,Growth,Pacheco-Greene,10,207.11,2071.1
ORD-046711,2025-04-20,North America,Growth,Smith Ltd,10,173.1,1731.0
ORD-046712,2025-08-06,North America,Growth,Hart Inc,2,175.94,351.88
ORD-046713,2024-04-01,Europe,Starter,Bishop-Collins,10,44.83,448.3
ORD-046714,2024-06-28,Latin America,Scale,"Moore, Watkins and Klein",1,482.26,482.26
ORD-046715,2025-07-09,Europe,Starter,Jones-Richardson,11,50.49,555.39
ORD-046716,2025-01-30,Latin America,Starter,Smith-Greer,6,55.56,333.36
ORD-046717,2024-08-22,Asia Pacific,Growth,Ingram-Williams,11,213.43,2347.73
ORD-046718,2025-08-13,Europe,Starter,Green Ltd,1,51.57,51.57
ORD-046719,2025-12-26,Latin America,Enterprise,Harris Group,9,1433.95,12905.55
ORD-046720,2025-05-24,MEA,Scale,Jefferson and Sons,2,442.05,884.1
ORD-046721,2025-12-12,Europe,Starter,"Lee, Nelson and Kim",9,48.25,434.25
ORD-046722,2024-01-28,Europe,Scale,"Ramos, Hicks and Case",6,487.99,2927.94
ORD-046723,2024-04-10,MEA,Scale,"Gutierrez, Stevenson and Jones",7,511.74,3582.18
ORD-046724,2025-01-21,North America,Scale,"Campbell, Rogers and Delgado",1,535.68,535.68
ORD-046725,2025-08-04,Asia Pacific,Growth,"Barnes, Hatfield and Wright",5,174.49,872.45
ORD-046726,2025-06-04,North America,Growth,Brown-Campbell,11,220.51,2425.61
ORD-046727,2025-11-22,Asia Pacific,Growth,Soto-Flores,1,220.68,220.68
ORD-046728,2026-01-06,North America,Scale,Doyle-Meyers,11,431.8,4749.8
ORD-046729,2026-03-04,Latin America,Starter,"Clark, Hatfield and Mckinney",8,53.28,426.24
ORD-046730,2024-08-17,Latin America,Starter,Patterson Ltd,7,43.26,302.82
ORD-046731,2024-08-22,Europe,Growth,Ward Ltd,4,197.72,790.88
ORD-046732,2024-02-03,Europe,Starter,"Page, Small and Ibarra",9,45.33,407.97
ORD-046733,2024-09-17,Asia Pacific,Growth,"Perez, Mosley and Thompson",4,197.07,788.28
ORD-046734,2025-10-17,North America,Starter,Williamson-Winters,12,54.35,652.2
ORD-046735,2025-08-18,Europe,Enterprise,Rios-Riley,4,1647.2,6588.8
